Time,station_id,Taxi,Bus,Cargo,Private_Veh,num_Taxi,num_Bus,num_Cargo,num_Private_Veh,frac_Taxi,frac_Bus,frac_Cargo,frac_Private_Veh,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,latitude,longitude
2200-2300 ,1007,35.2,0.5,7.899999999999999,49.1,337.216,4.79,75.68199999999999,470.378,0.03613496390157654,0.017724854019730465,0.01859134488661864,0.04898201878044272,548.0,387.0,229.0,206.0,194.0,269.0,631.0,1445.0,1978.0,1935.0,1743.0,1557.0,1370.0,1433.0,1408.0,1398.0,1307.0,1326.0,1401.0,1313.0,1150.0,995.0,958.0,836.0,22.2880282,114.1500858
0700-0800 ,1009,33.9,3.5,9.7,66.3,65.76599999999999,6.790000000000001,18.817999999999998,128.62199999999999,0.04307068029224614,0.10681138901997798,0.0335332713204817,0.061670249098478604,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
0800-0900 ,1009,56.0,0.6,15.9,58.9,135.52,1.452,38.478,142.53799999999998,0.0887531337348356,0.02284096271826333,0.06856696853382374,0.06834253833713473,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
0900-1000 ,1009,42.9,0.5,15.6,62.2,109.395,1.2750000000000001,39.78,158.60999999999999,0.07164366193124512,0.02005663048607834,0.07088710453442248,0.0760485625282587,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1000-1100 ,1009,33.5,1.4,21.5,52.4,82.41000000000001,3.4439999999999995,52.89,128.904,0.05397096923766088,0.05417649834827748,0.09424884260496745,0.06180545932881067,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1100-1200 ,1009,37.0,2.5,20.2,54.0,88.42999999999999,5.9750000000000005,48.278,129.06,0.0579135154676174,0.09399087619946517,0.08603035778564225,0.06188025647750501,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1200-1300 ,1009,34.7,2.4,20.9,51.7,79.81,5.5200000000000005,48.07,118.91,0.052268208407447087,0.08683341198678622,0.08565970625866487,0.05701364712335441,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1300-1400 ,1009,34.4,1.9,22.1,50.4,93.91199999999999,5.187,60.333,137.592,0.061503721187322016,0.08159509202453988,0.1075121085438741,0.06597108514840283,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1400-1500 ,1009,33.5,0.6,23.200000000000003,48.4,80.735,1.446,55.912000000000006,116.64399999999999,0.05287399831819622,0.022746578574799434,0.09963398161710986,0.05592717059167902,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1500-1600 ,1009,39.3,4.9,20.4,52.5,96.285,12.005,49.98,128.625,0.0630578178988979,0.18884694038068273,0.0890632851842744,0.061671687505184265,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1600-1700 ,1009,43.4,3.1,16.3,56.0,103.726,7.409,38.957,133.84,0.06793098841336745,0.1165486864873368,0.06942053623296875,0.06417211782852371,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1700-1800 ,1009,48.8,2.5,14.5,56.7,112.728,5.775,33.495,130.977,0.07382647033397688,0.0908447380840019,0.059687369692822546,0.06279939836242193,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1800-1900 ,1009,57.1,1.5,8.7,67.7,130.75900000000001,3.435,19.923,155.03300000000002,0.0856351166915095,0.05403492213308164,0.03550235755754899,0.07433350226620979,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
1900-2000 ,1009,59.6,0.8,8.2,61.5,129.928,1.744,17.875999999999998,134.07,0.08509088813385271,0.027434324366839704,0.03185464757811302,0.06428239567595766,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
2000-2100 ,1009,41.0,0.5,5.6,60.7,83.22999999999999,1.0150000000000001,11.367999999999999,123.221,0.054507993807189827,0.01596665093597609,0.02025753153210947,0.05908063755938823,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
2100-2200 ,1009,39.0,0.0,6.8,60.5,70.98,0.0,12.376000000000001,110.11,0.04648537066483641,0.0,0.022053765855153663,0.05279432078675094,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
2200-2300 ,1009,34.6,0.6,8.0,59.5,63.318000000000005,1.098,14.64,108.88499999999999,0.0414674654797987,0.017272298253893346,0.026088165168022755,0.05220697138193966,103.0,75.0,47.0,47.0,36.0,45.0,88.0,194.0,242.0,255.0,246.0,239.0,230.0,273.0,241.0,245.0,239.0,231.0,229.0,218.0,203.0,182.0,183.0,159.0,22.2913274,114.2083578
0700-0800 ,1021,53.8,7.7,54.5,36.4,163.01399999999998,23.331,165.13500000000002,110.292,0.029168829537506193,0.08734734524870276,0.05052190827704491,0.03095779357934261,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
0800-0900 ,1021,60.8,3.2,42.9,14.3,261.44,13.76,184.47,61.49000000000001,0.04678063721082618,0.05151512882526038,0.05643731746671798,0.017259590244022932,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
0900-1000 ,1021,54.7,1.1,35.0,50.0,302.49100000000004,6.083,193.54999999999998,276.5,0.05412607761069471,0.02277373027936475,0.05921528051001932,0.07761061477431029,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1000-1100 ,1021,50.2,5.9,57.2,28.6,292.164,34.338,332.90400000000005,166.45200000000003,0.05227822096872636,0.12855570447687437,0.10184967059110037,0.04672130940475045,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1100-1200 ,1021,57.1,2.5,42.9,42.9,335.177,14.675,251.823,251.823,0.059974730869083115,0.054940735138858734,0.07704350082084524,0.07068404283656833,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1200-1300 ,1021,58.2,2.2,29.4,41.2,361.422,13.662,182.57399999999998,255.85200000000003,0.06467086697525712,0.05114823328566188,0.055857249412742276,0.07181494036613685,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1300-1400 ,1021,64.6,3.0,28.6,28.6,395.3519999999999,18.36,175.032,175.032,0.07074211475892958,0.0687367561941701,0.053549826805630085,0.04912962432252108,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1400-1500 ,1021,54.1,4.1,38.1,47.6,323.51800000000003,24.517999999999997,227.838,284.648,0.05788853346531543,0.09179127387628881,0.06970545637221277,0.07989767187803934,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1500-1600 ,1021,56.7,4.4,46.2,30.8,346.437,26.884000000000004,282.28200000000004,188.188,0.0619895334050145,0.10064918047516717,0.08636222068162892,0.05282237386310273,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1600-1700 ,1021,46.2,7.4,47.7,33.3,294.29400000000004,47.138000000000005,303.84900000000005,212.12099999999998,0.052659351466198295,0.17647675454688402,0.0929604947956025,0.05954011289888417,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1700-1800 ,1021,60.2,1.5,40.0,45.0,412.972,10.29,274.40000000000003,308.7,0.0738949407521011,0.0385240316578437,0.08395077743192614,0.08664881295055908,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1800-1900 ,1021,70.0,1.3,21.7,39.1,483.7,8.983,149.947,270.181,0.08655062048223923,0.033630843185851314,0.04587524498391045,0.07583693855456755,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
1900-2000 ,1021,68.8,2.6,6.7,26.7,504.99199999999996,19.084000000000003,49.178000000000004,195.978,0.09036049398091162,0.07144729058875504,0.015045668121527928,0.05500894416723249,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
2000-2100 ,1021,67.9,1.0,11.1,44.4,407.40000000000003,6.0,66.6,266.4,0.07289791768547502,0.02246299222031703,0.02037580822509577,0.07477565199231921,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
2100-2200 ,1021,59.8,0.0,75.0,0.0,342.056,0.0,429.0,0.0,0.06120562133486215,0.0,0.1312495755039953,0.0,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
2200-2300 ,1021,67.2,0.0,0.0,100.0,362.208,0.0,0.0,539.0,0.06481150949685945,0.0,0.0,0.15129157816764285,476.0,397.0,313.0,244.0,201.0,191.0,235.0,303.0,430.0,553.0,582.0,587.0,621.0,612.0,598.0,611.0,637.0,686.0,691.0,734.0,600.0,572.0,539.0,511.0,22.2802409,114.1817828
0700-0800 ,1022,54.1,2.0,3.1,36.5,150.398,5.5600000000000005,8.618,101.47,0.07080001788854028,0.09146993501686271,0.022564875982205745,0.04094058027734853,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
0800-0900 ,1022,53.8,1.2,1.4,75.9,170.00799999999998,3.7920000000000003,4.4239999999999995,239.844,0.08003144617079319,0.06238381179567327,0.011583547382835716,0.09677099178121987,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
0900-1000 ,1022,43.8,1.7,9.4,56.9,126.14399999999998,4.896000000000001,27.072,163.87199999999999,0.05938242168467681,0.08054618738175537,0.07088376915644859,0.066118210024733,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1000-1100 ,1022,39.1,1.5,15.9,59.4,109.48,4.2,44.52,166.32,0.051537826024530844,0.0690959940774862,0.11656860973866325,0.06710591614988279,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1100-1200 ,1022,39.8,1.3,14.8,58.5,114.624,3.744,42.62400000000001,168.48,0.053959369476030535,0.06159414329193057,0.11160423228887652,0.06797742155442672,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1200-1300 ,1022,43.4,1.5,16.5,53.8,128.464,4.4399999999999995,48.84,159.248,0.06047456414336253,0.0730443365961997,0.127879849497671,0.06425254289945007,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1300-1400 ,1022,45.0,1.5,13.6,54.2,122.85000000000001,4.095,37.128,147.966,0.05783176769376703,0.06736859422554906,0.0972138217065833,0.05970054105960533,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1400-1500 ,1022,46.8,2.2,20.2,54.8,142.272,6.688000000000001,61.407999999999994,166.59199999999998,0.06697469477678161,0.11002714485481614,0.16078717850026575,0.06721566127489943,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1500-1600 ,1022,49.9,1.0,12.8,50.5,163.173,3.27,41.856,165.135,0.07681386267720836,0.05379616681747141,0.10959334522060846,0.06662779860155661,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1600-1700 ,1022,52.5,2.2,8.4,59.4,177.975,7.458000000000001,28.476000000000003,201.36599999999999,0.0837819198640471,0.12269474376902195,0.07455992207812612,0.08124609133860809,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1700-1800 ,1022,55.3,1.7,4.5,72.7,200.73899999999998,6.171,16.335,263.901,0.09449809698884085,0.10152175701242082,0.04277062533874807,0.10647738322432793,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1800-1900 ,1022,63.6,0.8,2.6,68.8,207.972,2.616,8.502,224.97599999999997,0.09790303940421746,0.043036933453977126,0.022261148247936093,0.09077212957994246,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
1900-2000 ,1022,64.3,0.9,0.8,65.3,137.602,1.9260000000000002,1.712,139.74200000000002,0.06477628732761685,0.03168544871267582,0.004482602423014183,0.056382364926749175,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
2000-2100 ,1022,52.2,0.7,2.8,45.9,71.514,0.9589999999999999,3.8359999999999994,62.882999999999996,0.033665291288987015,0.01577691864769268,0.010043961971192995,0.02537170108978523,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
2100-2200 ,1022,51.9,0.5,4.7,41.9,53.457,0.515,4.841,43.157,0.025164939402569832,0.008472484988072715,0.012675396220684382,0.017412758677732634,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
2200-2300 ,1022,52.3,0.5,1.9,69.8,47.593,0.455,1.7289999999999999,63.517999999999994,0.022404455188029745,0.00748539935839434,0.004527114246139908,0.025627907539732174,37.0,20.0,15.0,8.0,7.0,19.0,85.0,278.0,316.0,288.0,280.0,288.0,296.0,273.0,304.0,327.0,339.0,363.0,327.0,214.0,137.0,103.0,91.0,66.0,22.2383369,114.2212597
0700-0800 ,1025,64.9,2.8,23.6,37.8,550.352,23.743999999999996,200.12800000000001,320.544,0.07592621436319817,0.15515303588698082,0.09524330760711945,0.05140970767528985,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
0800-0900 ,1025,66.1,2.0,19.3,52.8,602.1709999999999,18.22,175.823,481.00800000000004,0.08307513087860388,0.11905695391933924,0.0836762675557971,0.07714535498863127,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
0900-1000 ,1025,59.3,1.0,24.5,46.7,488.63199999999995,8.24,201.88,384.80800000000005,0.0674113621404451,0.05384354008207219,0.09607710535120159,0.061716540603202495,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1000-1100 ,1025,53.8,1.0,21.3,43.5,380.36599999999993,7.07,150.591,307.545,0.05247505315229568,0.04619828014323427,0.07166805712276006,0.049324893141025936,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1100-1200 ,1025,51.5,1.5,24.700000000000003,62.5,384.19,11.19,184.26200000000003,466.25,0.05300260977737358,0.07312005018427037,0.08769248853885037,0.07477842730983544,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1200-1300 ,1025,55.0,1.1,22.2,45.8,407.00000000000006,8.14,164.28,338.91999999999996,0.05614946297246428,0.0531900990616587,0.07818281586633345,0.0543568999117414,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1300-1400 ,1025,53.9,1.9,24.5,45.7,355.74,12.54,161.7,301.62,0.0490776657440404,0.08194150395985257,0.07695496302402069,0.04837462572695457,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1400-1500 ,1025,50.8,1.5,20.1,52.2,355.6,10.5,140.70000000000002,365.40000000000003,0.04905835143245282,0.06861130714341723,0.0669608119819401,0.058603833434882305,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1500-1600 ,1025,55.5,1.6,18.6,52.2,384.06000000000006,11.072000000000001,128.71200000000002,361.224,0.05298467505947084,0.07234898978018245,0.06125557947277522,0.057934075338483645,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1600-1700 ,1025,55.5,1.3,20.2,54.7,397.93500000000006,9.321000000000002,144.834,392.199,0.054898861297168484,0.06090723751274211,0.06892823200136682,0.06290192903483142,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1700-1800 ,1025,66.8,1.2,16.4,56.9,483.63199999999995,8.688,118.73599999999999,411.95599999999996,0.06672156529803154,0.056770955853524666,0.05650788181583253,0.06607060976053741,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1800-1900 ,1025,67.9,1.1,8.0,65.4,585.9770000000001,9.493,69.04,564.402,0.08084101686539484,0.06203115606785332,0.03285696133072597,0.09052030869817855,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
1900-2000 ,1025,75.4,0.9,6.699999999999999,63.2,636.376,7.596000000000001,56.547999999999995,533.408,0.0877940310775551,0.049635379910609276,0.026911869196551155,0.0855494077307983,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
2000-2100 ,1025,66.3,0.7,8.2,54.0,505.8689999999999,5.340999999999999,62.565999999999995,412.02000000000004,0.06978936777498163,0.0349002849002849,0.029775907338038827,0.06608087425243625,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
2100-2200 ,1025,64.3,0.3,10.7,46.9,403.161,1.881,67.089,294.063,0.05561983695685914,0.012291225593977887,0.031928457107721235,0.047162613769463034,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
2200-2300 ,1025,55.5,0.0,12.6,50.8,327.45000000000005,0.0,74.34,299.72,0.04517479520966444,0.0,0.03537929468896536,0.04806989862370806,305.0,190.0,115.0,74.0,65.0,90.0,273.0,848.0,911.0,824.0,707.0,746.0,740.0,660.0,700.0,692.0,717.0,724.0,863.0,844.0,763.0,627.0,590.0,483.0,22.27225,114.19208
0700-0800 ,1026,38.0,3.9,32.2,21.4,855.76,87.828,725.144,481.928,0.043869211555294677,0.18014041550354523,0.11191669988775056,0.042623894421290644,488.0,329.0,233.0,163.0,138.0,200.0,745.0,2252.0,2806.0,2667.0,2447.0,2308.0,2180.0,2145.0,2347.0,2366.0,2345.0,2573.0,2814.0,2170.0,1334.0,1193.0,1170.0,834.0,22.2886931,114.2120372
0800-0900 ,1026,51.7,3.6,31.0,35.7,1450.702,101.016,869.86,1001.7420000000001,0.0743679921259338,0.20718978244416503,0.1342517631868411,0.08859859822498908,488.0,329.0,233.0,163.0,138.0,200.0,745.0,2252.0,2806.0,2667.0,2447.0,2308.0,2180.0,2145.0,2347.0,2366.0,2345.0,2573.0,2814.0,2170.0,1334.0,1193.0,1170.0,834.0,22.2886931,114.2120372
0900-1000 ,1026,53.1,0.4,39.2,21.6,1416.1770000000001,10.668000000000001,1045.464,576.0720000000001,0.07259812145080695,0.02188069809846314,0.1613539941466071,0.0509504160519035,488.0,329.0,233.0,163.0,138.0,200.0,745.0,2252.0,2806.0,2667.0,2447.0,2308.0,2180.0,2145.0,2347.0,2366.0,2345.0,2573.0,2814.0,2170.0,1334.0,1193.0,1170.0,834.0,22.2886931,114.2120372
1000-1100 ,1026,50.7,0.1,26.8,17.9,1240.629,2.447,655.796,438.013,0.0635989250054147,0.005018941530459252,0.10121372323233353,0.03873985298043023,488.0,329.0,233.0,163.0,138.0,200.0,745.0,2252.0,2806.0,2667.0,2447.0,2308.0,2180.0,2145.0,2347.0,2366.0,2345.0,2573.0,2814.0,2170.0,1334.0,1193.0,1170.0,834.0,22.2886931,114.2120372
1100-1200 ,1026,50.3,0.7,23.0,25.7,1160.924,16.156,530.84,593.1560000000001,0.05951297157569753,0.03313691024360428,0.08192836315051012,0.052461402365820364,488.0,329.0,233.0,163.0,138.0,200.0,745.0,2252.0,2806.0,2667.0,2447.0,2308.0,2180.0,2145.0,2347.0,2366.0,2345.0,2573.0,2814.0,2170.0,1334.0,1193.0,1170.0,834.0,22.2886931,114.2120372
1200-1300 ,1026,53.6,0.8,25.0,26.3,1168.48,17.44,545.0,573.34,0.059900318217877356,0.03577047008222696,0.08411377800660842,0.05070878560179691,488.0,329.0,233.0,163.0,138.0,200.0,745.0,2252.0,2806.0,2667.0,2447.0,2308.0,2180.0,2145.0,2347.0,2366.0,2345.0,2573.0,2814.0,2170.0,1334.0,1193.0,1170.0,834.0,22.2886931,114.2120372
